date,BR_gdp_252,EU_gdp_252,US_gdp_252,BR_cpi_252,EU_cpi_252,US_cpi_252,BR_gdp_current,EU_gdp_current,US_gdp_current,BR_cpi_current,EU_cpi_current,US_cpi_current
2018-11-01,-2.875862068965517,-8.185057471264368,-10.405747126436784,-1.7977011494252872,-1.2804597701149425,-0.6448275862068966,2.4,-6.0,2.9,17.8,-3.2,8.5
2018-11-02,7.119923371647509,-4.194022988505747,-7.4072030651341,-4.795785440613027,-1.2808429118773947,9.33831417624521,-7.64,3.0,6.9,-13.2,6.8,-3.5
2018-11-03,-3.880076628352491,-6.194022988505747,2.5927969348659,5.204214559386973,4.719157088122605,11.33831417624521,5.36,-1.0,10.9,17.8,7.8,8.5
2018-11-04,-6.880076628352491,2.8059770114942526,10.5927969348659,18.204214559386973,3.719157088122605,10.33831417624521,-5.64,10.0,-6.1,17.8,-2.2,-6.5
2018-11-05,-7.876475095785441,10.805057471264368,-6.408659003831418,6.206130268199233,3.7187739463601535,-3.6624521072796936,-4.64,-7.0,9.9,18.8,-6.2,10.5
2018-11-06,2.1271264367816087,0.8041379310344825,-8.410114942528736,6.208045977011493,0.718390804597701,11.336781609195402,1.36,7.0,10.9,-3.2,-5.2,12.5
2018-11-07,-3.869272030651341,8.803218390804599,-5.411570881226053,20.20996168582376,1.718007662835249,-3.663984674329502,7.36,-4.0,10.9,2.8,2.8,-8.5
2018-11-08,0.1343295019157087,-0.2471264367816092,6.586973180076628,0.2118773946360148,3.7176245210727967,6.335249042145594,5.36,1.0,9.9,-2.2,-1.2,1.5
2018-11-09,11.137931034482758,6.751724137931035,-3.3482758620689657,-2.7862068965517244,5.7172413793103445,-3.665517241379311,-1.64,-1.0,0.8999999999999999,-13.2,-0.1999999999999999,-0.5
2018-11-10,2.1379310344827585,6.751724137931035,-1.3482758620689657,-11.786206896551723,0.7172413793103447,-2.6655172413793107,1.36,6.0,-7.1,21.8,0.8,10.5
2018-11-11,-7.862068965517242,1.7517241379310344,-4.348275862068966,-13.786206896551723,-5.282758620689656,6.334482758620689,1.36,-6.0,-4.1,15.8,7.8,4.5
2018-11-12,9.141532567049808,8.750574712643678,2.6505747126436785,22.215708812260537,4.716858237547893,1.3337164750957853,1.36,-7.0,0.8999999999999999,1.7999999999999998,0.8,-4.5
2018-11-13,-8.854865900383142,-4.250574712643678,-10.350574712643676,18.2176245210728,6.716475095785441,10.33295019157088,-3.64,-2.0,5.9,7.8,5.8,2.5
2018-11-14,11.148735632183907,-2.2517241379310344,-9.351724137931036,8.219540229885057,6.716091954022989,-5.667816091954023,0.3600000000000001,-6.0,12.9,1.7999999999999998,-1.2,-4.5
2018-11-15,-1.847662835249042,4.747126436781609,-3.3528735632183904,5.221455938697318,1.7157088122605364,-6.668582375478927,4.36,11.0,-3.1,17.8,-6.2,9.5
2018-11-16,-8.853256704980843,9.745977011494253,-10.354022988505749,15.214904214559386,7.715325670498084,-6.669348659003832,-5.7,5.0,-5.1,-5.2,2.8,3.5
2018-11-17,-6.853256704980844,-2.2540229885057474,-7.354022988505747,13.214904214559386,-4.284674329501916,11.330651340996168,-3.7,-2.0,11.9,-0.2000000000000001,8.8,-1.5
2018-11-18,11.146743295019157,7.7459770114942526,12.645977011494251,8.214904214559386,-2.284674329501916,-3.669348659003832,-2.7,-1.0,-7.1,-0.2000000000000001,3.8,-1.5
2018-11-19,-5.849425287356322,8.744827586206897,14.644827586206898,22.2167816091954,3.714942528735632,8.329885057471264,7.3,-3.0,-6.1,0.7999999999999998,-3.2,2.5
2018-11-20,-2.845593869731801,-3.25632183908046,8.64367816091954,-1.7813409961685824,-2.28544061302682,12.32911877394636,-4.7,-4.0,-8.1,10.8,6.8,0.5
2018-11-21,3.1582375478927203,-2.343295019157088,3.642528735632184,-13.779463601532568,7.714176245210728,-5.671647509578545,-2.7,9.0,10.9,-13.2,7.8,-8.5
2018-11-22,-1.837931034482759,6.655172413793103,-5.358620689655172,9.222413793103447,6.713793103448276,8.327586206896552,6.3,5.0,-11.1,-9.2,-5.2,10.5
2018-11-23,-2.834099616858238,-6.346360153256705,11.64022988505747,7.224291187739463,-2.286590038314176,3.326819923371647,6.3,-5.0,-8.1,17.8,-2.2,-4.5
2018-11-24,10.165900383141762,2.653639846743295,1.640229885057471,14.224291187739464,-2.286590038314176,-1.6731800766283529,-3.7,11.0,6.9,-10.2,4.8,7.5
2018-11-25,6.1659003831417625,-8.346360153256706,0.640229885057471,1.224291187739463,-0.2865900383141764,11.326819923371648,4.3,-3.0,4.9,-7.2,-3.2,-6.5
2018-11-26,7.169731800766283,-8.347892720306513,-9.360919540229885,22.22616858237548,-4.286973180076629,10.326053639846744,-2.7,-5.0,0.8999999999999999,13.8,0.8,-4.5
2018-11-27,-2.8264367816091958,-4.349425287356322,4.637931034482759,-14.771954022988506,-5.287356321839081,9.32528735632184,6.3,8.0,14.9,3.8,4.8,9.5
2018-11-28,4.177394636015325,10.646590038314176,10.636781609195404,6.22992337164751,-5.2877394636015325,-1.675478927203065,-2.7,4.98,-5.1,9.8,1.8,9.5
2018-11-29,-4.818773946360153,10.645134099616858,-7.364367816091955,13.231800766283524,4.711877394636015,11.32375478927203,3.3,-7.02,2.9,-0.2000000000000001,7.8,-3.5
2018-11-30,-6.814942528735632,6.63448275862069,-4.36551724137931,-5.83632183908046,7.711494252873563,6.322988505747127,-5.7,-7.1,11.9,19.73,1.8,-7.5
2018-12-01,1.1850574712643676,7.63448275862069,3.63448275862069,-5.83632183908046,-3.288505747126437,0.3229885057471264,8.3,5.9,12.9,16.73,3.8,1.5
2018-12-02,12.185057471264368,6.63448275862069,4.63448275862069,-10.83632183908046,-3.288505747126437,7.3229885057471265,1.3,-6.1,13.9,2.73,7.8,6.5
2018-12-03,0.2777777777777777,0.6333333333333333,13.633333333333333,6.145555555555555,2.7111111111111112,-4.677777777777778,-5.7,5.9,7.9,10.71,4.8,6.5
2018-12-04,0.2819923371647506,9.632183908045976,3.632183908045977,11.14743295019157,3.7107279693486586,-8.678544061302683,2.3,10.9,-9.1,10.71,4.8,-6.5
2018-12-05,4.286206896551724,5.631034482758621,0.6310344827586212,21.149310344827587,-4.289655172413793,1.320689655172414,-3.7,-7.1,5.9,-5.29,0.8,-6.5
2018-12-06,11.290421455938697,9.629885057471265,-5.370114942528735,4.151187739463602,2.709961685823755,7.319923371647509,-4.7,-0.1,5.9,-7.29,-6.2,1.5
2018-12-07,3.29463601532567,1.6287356321839082,11.628735632183908,8.153065134099617,5.709578544061302,11.319157088122603,-3.7,9.9,13.9,12.71,-3.2,9.5
2018-12-08,9.29463601532567,10.628735632183908,4.628735632183908,21.153065134099617,4.709578544061302,3.3191570881226053,0.3,8.9,-5.1,16.71,7.8,-2.5
2018-12-09,1.2946360153256702,7.628735632183908,12.628735632183908,17.153065134099617,4.709578544061302,-4.680842911877395,-0.7,0.8999999999999999,-7.1,-8.29,4.8,-8.5
2018-12-10,2.2988505747126435,7.627586206896552,5.627586206896552,-14.845057471264369,0.7091954022988505,10.3183908045977,2.3,-1.1,-3.1,7.71,5.8,2.5
2018-12-11,0.3030651340996169,10.626436781609195,-8.373563218390805,8.156819923371648,4.708812260536399,11.317624521072798,8.3,-5.1,9.9,-11.29,-6.2,11.5
2018-12-12,-4.69272030651341,-1.3747126436781607,-9.37471264367816,-0.8413026819923362,1.7084291187739464,0.3168582375478928,-5.7,3.9,7.9,6.71,-3.2,0.5
2018-12-13,7.311494252873564,10.624137931034484,-4.375862068965517,1.1605747126436787,3.708045977011494,2.3160919540229883,-0.7,-2.1,15.9,-1.29,2.8,-5.5
2018-12-14,7.315708812260537,-0.3770114942528735,7.576819923371648,13.06934865900383,0.7076628352490422,2.218390804597701,2.3,-6.1,-8.1,19.7,-5.2,0.4399999999999999
2018-12-15,10.315708812260535,-8.377011494252873,7.576819923371648,11.06934865900383,7.707662835249042,-4.781609195402298,0.3,6.9,-4.1,4.7,-0.1999999999999999,-0.56
2018-12-16,1.3157088122605365,10.622988505747127,10.576819923371648,-0.9306513409961692,-4.292337164750958,-1.7816091954022988,-3.7,2.9,7.9,21.7,8.8,11.44
2018-12-17,11.319923371647509,8.62183908045977,1.5940229885057469,-14.92911877394636,2.7072796934865897,7.217471264367816,-7.7,2.9,-0.1,-12.3,-2.2,-6.5600000000000005
2018-12-18,-5.675862068965517,2.6206896551724137,12.592758620689654,17.072413793103447,-3.293103448275862,1.2165517241379311,9.3,-3.1,2.9,-1.2999999999999998,-3.2,2.44
2018-12-19,0.3283524904214556,6.619540229885057,6.591494252873563,12.073946360153256,4.706513409961685,5.2156321839080455,8.3,-3.1,5.9,21.7,3.8,9.44
2018-12-20,8.426436781609196,7.618390804597701,-6.428544061302682,5.981609195402299,-1.2938697318007664,-3.785287356321839,9.3,-5.1,-0.1,-1.2999999999999998,-1.2,10.44
2018-12-21,-6.568965517241379,-2.382758620689655,-3.411034482758621,7.982758620689656,6.705747126436782,12.213793103448277,8.3,-6.1,5.9,18.7,8.8,5.44
2018-12-22,12.43103448275862,5.617241379310345,-0.411034482758621,-9.017241379310343,3.7057471264367816,-6.786206896551724,2.3,7.9,4.9,5.7,-5.2,10.44
2018-12-23,-4.568965517241379,-6.382758620689655,14.58896551724138,-6.017241379310344,-0.2942528735632184,-7.7862068965517235,-7.7,-1.1,-10.1,-1.2999999999999998,7.8,3.44
2018-12-24,4.435632183908046,-1.3839080459770112,-7.412298850574713,21.98390804597701,6.70536398467433,8.212873563218391,-5.7,-5.1,3.9,14.7,5.8,11.44
2018-12-25,5.440229885057471,-3.385057471264368,6.586436781609195,18.98505747126437,3.704980842911877,8.211954022988506,7.3,1.9,6.9,1.7000000000000002,8.8,-0.56
2018-12-26,7.444827586206896,0.613793103448276,-0.4148275862068966,-1.0137931034482754,-4.295402298850575,5.21103448275862,9.3,1.9,3.9,-5.3,6.8,-1.56
2018-12-27,-0.5505747126436784,1.6126436781609197,-8.416091954022988,-1.0126436781609196,7.704214559386973,-1.789885057471264,2.3,2.9,15.9,7.7,-4.2,-2.56
2018-12-28,-6.545977011494253,10.611494252873564,8.58264367816092,8.988505747126437,2.703831417624521,6.209195402298851,-7.7,1.9,4.9,-14.3,-2.2,-8.56
2018-12-29,-5.545977011494253,3.6114942528735634,-9.41735632183908,-11.011494252873565,0.7038314176245211,-2.790804597701149,-7.7,8.9,-2.1,12.7,0.8,0.4399999999999999
2018-12-30,4.454022988505747,-4.388505747126437,10.58264367816092,-10.011494252873565,6.703831417624521,11.209195402298851,-5.7,5.9,4.9,-5.3,0.8,7.439999999999999
2018-12-31,0.4586206896551723,-8.389655172413793,9.581379310344827,5.989655172413793,-4.296551724137931,10.207931034482758,-4.7,-1.1,-3.1,-4.3,8.8,-2.57
2019-01-01,-4.5,-2.4,3.57,4.0,-0.3,2.2,2.5,1.6,-5.43,-14.0,6.7,-1.7999999999999998
2019-01-02,-4.5,1.6,10.56,3.0,-4.3,-7.8,-3.5,-3.4,2.56,3.0,5.7,1.2000000000000002
2019-01-03,-0.5,5.6,3.56,-2.0,5.7,7.2,-0.5,3.6,-5.44,19.0,-6.3,11.2
2019-01-04,9.5,8.6,7.55,19.0,2.7,5.2,6.5,-7.4,-6.45,-4.0,-2.3,-8.8
2019-01-05,-7.5,-0.3999999999999999,1.5499999999999998,21.0,2.7,-2.8,4.5,7.6,0.5499999999999998,-5.0,8.7,5.2
2019-01-06,-2.5,5.6,-6.45,-6.0,7.7,-4.8,4.5,-7.4,14.55,21.0,-0.3,8.2
2019-01-07,10.5,-3.4,6.55,-2.0,2.7,2.2,-2.5,8.6,10.55,-9.0,-5.3,1.2000000000000002
2019-01-08,5.5,8.6,-7.45,-15.0,-2.3,7.2,-4.5,2.6,-3.45,-12.0,3.7,11.2
2019-01-09,-0.5,7.6,-8.44,16.0,4.65,-2.83,0.5,8.6,13.56,19.0,-5.35,6.17
2019-01-10,-1.5,-3.4,1.56,-14.0,-2.35,-6.83,2.5,1.6,13.56,6.0,-1.35,0.1699999999999999
2019-01-11,7.5,-8.4,6.52,-3.0,4.6,-5.93,3.5,-0.3999999999999999,-0.48,1.0,-3.4,-6.93
2019-01-12,-3.5,0.6000000000000001,-0.48,4.0,3.6,8.07,1.5,-3.4,-4.48,3.0,4.6,0.0699999999999998
2019-01-13,-6.5,-0.3999999999999999,-6.48,3.0,1.6,5.07,-0.5,-5.4,-8.48,6.0,1.6,-8.93
2019-01-14,-6.5,9.5,10.517442748091604,18.0,-5.499618320610687,-6.929503816793893,10.5,-4.5,8.52,8.0,2.5,-6.93
2019-01-15,5.5,5.5,-2.485114503816794,-11.0,5.5007633587786255,6.070992366412213,9.5,9.5,8.52,4.0,3.5,3.07
2019-01-16,2.5000000000000004,3.5,8.512328244274808,-11.0,2.501145038167939,-8.977938931297711,0.5,-4.5,6.52,-8.0,7.5,-0.98
2019-01-17,1.5,0.4999999999999998,-9.500076335877862,-9.0,4.501526717557252,-1.9772519083969464,-2.5,-4.5,-0.4900000000000002,1.0,-0.5,9.02
2019-01-18,-0.5,6.401908396946565,7.487595419847328,3.0,1.501908396946565,8.00381679389313,7.5,-8.6,-4.5,-12.0,7.5,-9.0
2019-01-19,12.5,0.4019083969465649,-4.512404580152672,0.0,-2.4980916030534357,-2.99618320610687,-3.5,-2.6,0.5,12.0,-2.5,12.0
2019-01-20,7.5,-0.5980916030534351,-5.512404580152672,9.0,6.501908396946565,-5.996183206106871,9.5,-6.6,-11.5,17.0,8.5,0.0
2019-01-21,-3.5,9.402290076335875,12.486259541984731,-1.0,-1.497709923664122,8.004580152671755,7.5,5.4,-3.5,8.0,-1.5,5.0
2019-01-22,0.5000000000000004,3.5,6.483969465648855,-14.0,1.502671755725191,10.034541984732824,5.5,10.5,9.5,19.0,4.5,3.03
2019-01-23,4.5,-7.5,0.4816793893129771,15.0,4.503053435114504,9.035190839694655,-2.5,-2.5,-3.5,10.0,-4.5,0.0299999999999998
2019-01-24,-0.5,8.5,-7.5206106870229,6.971030534351145,7.503435114503817,-2.9738167938931297,9.5,6.5,1.5,0.9700000000000002,-0.5,3.02
2019-01-25,1.5,-6.59618320610687,-0.5229007633587783,-13.02885496183206,-5.496183206106871,2.026870229007633,1.5,3.4,2.5,2.97,4.5,7.02
2019-01-26,2.5,5.40381679389313,14.47709923664122,0.971145038167939,7.5038167938931295,9.026870229007631,-6.5,-7.6,-1.5,3.97,-6.5,-5.98
2019-01-27,-2.5,-6.59618320610687,8.477099236641221,-1.028854961832061,6.5038167938931295,11.026870229007631,0.5,-7.6,8.5,16.97,2.5,-8.98
2019-01-28,-8.5,0.4041984732824426,10.473969465648857,-8.057480916030535,7.504198473282443,-0.9916030534351146,4.5,4.4,6.5,8.94,-3.5,8.0
2019-01-29,5.5,2.4045801526717554,5.472519083969465,7.942748091603053,0.5045801526717557,-4.990839694656488,-1.5,-7.6,2.5,-7.0600000000000005,7.5,7.0
2019-01-30,-4.5,6.404961832061069,-3.529770992366412,-0.0570229007633584,-2.4950381679389317,-0.9900763358778626,5.5,3.4,5.5,6.94,6.5,-3.0
2019-01-31,2.5,10.40534351145038,-8.53206106870229,16.990534351145037,4.5053435114503815,7.010687022900763,-5.5,0.3999999999999999,-4.5,-4.01,2.5,6.0
2019-02-01,-5.5,-4.594274809160305,1.4656488549618325,7.971717557251909,-4.588549618320611,-7.988549618320611,10.5,-4.6,8.5,-7.029999999999999,-1.6,1.0
2019-02-02,-8.5,4.405725190839695,-4.534351145038167,-3.028282442748091,-0.5885496183206107,1.0114503816793894,-0.5,6.4,-11.5,8.97,-3.6,-9.0
2019-02-03,5.5,-0.5942748091603054,5.465648854961833,9.971717557251909,-4.588549618320611,11.011450381679388,4.5,-2.6,11.5,10.97,-0.6000000000000001,7.0
2019-02-04,8.5,-4.593893129770993,-9.537862595419847,1.9906106870229012,-5.587786259541985,6.012213740458016,-1.5,-0.6000000000000001,-6.5,0.9900000000000002,-0.6000000000000001,9.0
2019-02-05,-2.5000000000000004,-8.59351145038168,-10.540229007633588,-6.009351145038169,-2.587022900763359,7.012977099236641,-2.5,10.4,14.5,12.99,4.4,-5.0
2019-02-06,-8.5,-8.593129770992366,-6.542595419847329,-4.009312977099237,6.413740458015267,-7.986259541984733,-6.5,-2.6,-0.5,10.99,-5.6,-6.0
2019-02-07,-7.5,-4.592748091603053,11.45648854961832,19.990725190839694,-1.5854961832061072,0.0152290076335876,-4.5,-7.6,7.5,14.99,6.4,2.0
2019-02-08,-2.5,3.40763358778626,3.4541984732824424,-15.027709923664125,6.415267175572519,12.016030534351144,3.5,-5.6,7.5,-14.03,-2.6,4.0
2019-02-09,-4.5,-3.5923664122137406,-5.5458015267175576,3.972290076335878,-5.584732824427481,0.0160305343511448,6.5,2.4,12.5,11.97,-4.6,3.0
2019-02-10,9.5,9.40763358778626,-4.5458015267175576,0.9722900763358782,2.4152671755725192,-6.983969465648855,-3.5,-7.6,4.5,-13.03,-0.6000000000000001,-8.0
2019-02-11,-3.5,0.4080152671755725,-0.5480916030534351,-2.0275954198473283,-2.5919847328244274,-3.9831679389312975,-5.5,-7.6,5.5,8.97,4.4,-4.0
2019-02-12,11.5,-8.591603053435115,-6.550381679389313,12.972519083969466,2.4083969465648853,2.01763358778626,-0.5,-7.6,6.5,-2.03,1.4,-9.0
2019-02-13,-2.5,10.4087786259542,14.447328244274807,-13.02736641221374,4.408778625954199,-1.0089312977099236,0.5,0.3999999999999999,-9.5,-2.03,-6.6,-7.03
2019-02-14,9.454580152671756,-2.5908396946564887,12.445038167938932,21.97274809160305,-0.5908396946564884,10.991984732824427,9.45,-4.6,10.5,9.97,6.4,8.97
2019-02-15,9.454770992366411,9.4,2.442748091603053,-2.0542748091603054,7.409541984732824,-0.0170992366412214,9.45,-2.6,0.5,-9.06,-1.6,-1.04
2019-02-16,5.454770992366413,8.4,-10.557251908396946,-1.0542748091603054,-3.590458015267176,0.9829007633587784,-2.55,2.4,-7.5,21.94,-0.6000000000000001,11.96
2019-02-17,-1.5452290076335875,-8.6,9.442748091603054,-3.0542748091603054,1.4095419847328243,4.982900763358779,-6.55,1.4,10.5,1.94,-5.6,6.96
2019-02-18,12.45496183206107,-1.6,7.440458015267175,-14.05404580152672,6.409923664122138,3.969770992366412,2.45,6.4,10.5,-9.06,0.3999999999999999,1.94
2019-02-19,7.455152671755725,2.4,-0.561832061068702,-0.0538167938931297,7.41030534351145,-0.0280534351145038,-0.5499999999999998,9.4,-2.5,21.94,2.4,-2.06
2019-02-20,-1.544656488549618,4.405343511450382,13.43587786259542,-6.053587786259541,0.4106870229007633,0.9731297709923664,10.45,0.3999999999999999,-3.5,14.94,-2.6,-9.06
2019-02-21,2.5,-3.5944656488549622,14.433587786259542,-7.026679389312978,7.411068702290076,-8.025687022900764,-4.5,-8.6,-0.5,-13.03,-2.6,-7.0600000000000005
2019-02-22,5.411450381679389,-1.5942748091603056,1.431297709923664,7.868320610687023,-0.5885496183206109,10.975496183206108,7.4,-1.6,8.5,20.85,4.4,6.94
2019-02-23,-0.5885496183206107,-2.5942748091603054,1.431297709923664,20.86832061068702,4.411450381679389,11.975496183206108,7.4,4.4,-1.5,-5.15,2.4,11.94
2019-02-24,-0.5885496183206107,0.4057251908396944,-2.568702290076336,8.868320610687023,-3.588549618320611,1.9754961832061069,-4.6,-0.6000000000000001,3.5,9.85,-4.6,-6.0600000000000005
2019-02-25,-0.5881679389312979,10.405916030534351,0.4290076335877861,18.905381679389315,0.4118320610687023,-8.023320610687023,1.4,10.4,7.5,2.89,-3.6,11.94
2019-02-26,7.412213740458014,7.406106870229007,7.426717557251909,7.905877862595419,7.412213740458015,-6.022137404580153,6.4,7.4,8.5,16.89,1.4,-2.06
2019-02-27,-6.587404580152672,0.406297709923664,4.42442748091603,13.906374045801527,6.412595419847328,4.979045801526718,2.4,9.4,1.5,0.8900000000000001,0.3999999999999999,-3.06
2019-02-28,-8.587022900763358,7.40648854961832,13.422137404580152,-2.1653435114503816,1.412977099236641,2.9441221374045803,0.3999999999999999,4.4,-8.5,6.8100000000000005,7.4,10.9
2019-03-01,-1.5866412213740464,9.406679389312975,13.419847328244275,-10.164618320610687,0.413358778625954,-9.054580152671756,8.4,-4.6,10.5,15.81,6.4,1.9
2019-03-02,3.4133587786259536,7.406679389312977,-6.580152671755725,5.835381679389313,-0.586641221374046,-8.054580152671756,6.4,5.4,-5.5,-11.19,4.4,2.9
2019-03-03,8.413358778625954,2.406679389312977,13.419847328244275,-9.164618320610687,-4.586641221374046,1.945419847328244,-5.6,-7.6,5.5,7.81,8.4,-8.1
2019-03-04,-7.612137404580153,1.4068702290076334,-10.582442748091603,-5.171145038167939,4.413740458015267,2.946717557251908,-6.63,1.4,-0.5,-15.2,-2.6,-0.1
2019-03-05,1.3883587786259537,3.4070610687022898,9.415267175572518,-8.170343511450383,7.41412213740458,-7.051984732824428,-5.63,9.4,13.5,-1.2000000000000002,3.4,7.9
2019-03-06,0.3888549618320613,5.407251908396947,12.412977099236642,-12.169541984732824,0.4145038167938932,-1.0506870229007632,0.3700000000000001,-5.6,-4.5,-6.2,-1.6,8.9
2019-03-07,2.389351145038168,0.4074427480916029,-0.5893129770992362,16.831259541984732,-5.5851145038167935,3.950610687022901,-2.63,2.4,14.5,10.8,8.4,10.9
2019-03-08,-3.610152671755725,-1.6423664122137405,-1.5916030534351149,-5.1679389312977095,-3.5847328244274808,3.951908396946565,3.37,9.35,2.5,1.7999999999999998,3.4,-5.1
2019-03-09,8.389847328244276,-3.642366412213741,-5.591603053435115,-5.1679389312977095,5.415267175572519,1.951908396946565,8.370000000000001,-6.65,-8.5,-10.2,-4.6,-3.1
2019-03-10,-3.610152671755725,0.3576335877862595,3.4083969465648853,0.8320610687022905,-0.584732824427481,-9.048091603053436,4.37,-7.65,-6.5,-14.2,0.3999999999999999,3.9
2019-03-11,1.331297709923664,0.3156488549618321,-1.5938931297709922,16.832862595419847,1.415648854961832,6.953206106870229,-5.7,-5.7,9.5,-3.2,-4.6,-7.1
2019-03-12,11.33206106870229,9.316030534351144,11.40381679389313,-11.166335877862595,-0.583969465648855,2.954503816793893,1.2999999999999998,-1.7,-6.5,19.8,-0.6000000000000001,5.9
2019-03-13,5.374618320610687,6.316412213740458,9.401526717557251,-12.163893129770992,-0.583587786259542,8.955801526717558,7.35,5.3,0.5,6.8,-2.6,9.9
2019-03-14,12.375190839694657,5.316793893129771,-4.683969465648856,-12.163053435114504,-3.583206106870229,5.950381679389313,-3.65,8.3,12.4,-15.2,8.4,10.9
2019-03-15,8.334351145038168,1.317175572519084,1.31412213740458,8.837786259541986,-1.5828244274809162,-4.048473282442748,7.3,-4.7,-9.6,-8.2,-4.6,10.9
2019-03-16,1.334351145038168,9.317175572519083,8.31412213740458,-11.162213740458014,-1.5828244274809162,-0.048473282442748,7.3,2.3,10.4,-15.2,-0.6000000000000001,4.9
2019-03-17,-0.665648854961832,-8.682824427480917,-10.68587786259542,-7.162213740458015,-2.582824427480916,11.951526717557252,3.3,2.3,-0.6000000000000001,10.8,4.4,-6.1
2019-03-18,7.3351145038167935,0.3175572519083971,11.336946564885496,4.8386259541984735,3.4175572519083968,-4.129770992366412,5.3,-4.7,-7.57,3.8,-5.6,-9.2
2019-03-19,12.33587786259542,-0.7641221374045801,8.334923664122137,-10.16053435114504,4.33587786259542,10.87175572519084,7.3,-2.8,-2.57,2.8,-4.7,-1.2
2019-03-20,10.336641221374045,-6.763358778625954,-9.66709923664122,-11.15969465648855,-5.663358778625954,7.873282442748092,6.3,4.2,0.4300000000000001,-8.2,-4.7,2.8
2019-03-21,3.3374045801526715,-7.762595419847329,-6.66912213740458,-5.158854961832061,2.337404580152672,11.874809160305343,-0.7000000000000002,-2.8,0.4300000000000001,-10.2,-1.7,2.8
2019-03-22,4.257251908396947,-2.761832061068702,0.3045801526717557,21.84007633587786,4.419083969465649,5.87442748091603,-4.8,-1.8,-4.6,13.8,3.4,-2.2
2019-03-23,7.257251908396947,8.238167938931298,3.304580152671756,1.8400763358778625,-4.580916030534351,5.87442748091603,4.2,-8.8,-9.6,-14.2,-5.6,11.8
2019-03-24,-4.742748091603053,-5.761832061068702,3.304580152671756,14.840076335877862,-5.580916030534351,-0.1255725190839696,-1.7999999999999998,-1.8,6.4,12.8,5.4,-8.2
2019-03-25,9.258396946564886,-6.761068702290077,6.302671755725191,-10.15912213740458,3.419465648854961,-6.124083969465649,10.2,5.2,6.4,-9.2,-2.6,7.8
2019-03-26,-4.740458015267175,-6.76030534351145,10.300763358778626,12.841679389312976,6.419847328244275,1.877404580152672,10.2,-6.8,10.4,5.8,-2.6,1.8
2019-03-27,-5.739312977099237,1.2404580152671754,6.298854961832061,-10.157519083969463,-1.5797709923664125,6.878893129770992,-2.8,3.2,-7.6,7.8,-0.6000000000000001,-6.2
2019-03-28,3.261832061068702,-0.7587786259541986,-2.703053435114504,-4.156717557251909,-0.5793893129770993,-9.119618320610687,4.2,-2.8,8.4,11.8,-4.6,-2.2
2019-03-29,-6.737022900763359,-6.758015267175573,14.29503816793893,6.844083969465649,7.420992366412213,11.96087786259542,-1.7999999999999998,3.2,8.4,-12.2,7.4,-0.1
2019-03-30,3.2629770992366414,9.241984732824427,-7.704961832061069,3.844083969465649,-2.5790076335877865,-7.039122137404581,-3.8,10.2,5.4,20.8,6.4,-4.1
2019-03-31,-8.737022900763359,-2.7580152671755727,-10.70496183206107,-8.155916030534351,3.420992366412213,0.9608778625954196,6.2,8.2,5.4,-9.2,7.4,-0.1
2019-04-01,-8.743740458015267,-3.757251908396946,1.2931297709923668,13.842748091603054,3.421374045801527,2.961984732824428,-1.81,9.2,-10.6,20.8,-0.6000000000000001,6.9
2019-04-02,6.257442748091603,-8.756488549618322,-9.7087786259542,6.843511450381679,-0.5782442748091605,-8.036908396946565,0.1899999999999999,-5.8,-1.6,18.8,-6.6,-2.1
2019-04-03,-4.811450381679389,6.244274809160306,9.289312977099236,-2.1557251908396946,7.422137404580153,-4.035801526717558,-6.9,-4.8,14.4,11.8,6.4,11.9
2019-04-04,1.1900763358778628,1.2450381679389313,-2.7125954198473283,9.845038167938933,-1.6162213740458014,3.9220610687022894,3.1,8.2,-10.6,-7.2,-6.65,6.85
2019-04-05,3.1916030534351147,-5.754198473282443,0.2854961832061065,14.845801526717556,-4.654198473282443,-4.0381679389312986,5.1,-7.8,0.3999999999999999,-7.2,-1.7,11.9
2019-04-06,9.191603053435117,1.2458015267175573,10.285496183206106,2.8458015267175565,3.3458015267175574,-8.038167938931299,8.1,-3.8,9.4,-5.2,8.3,3.9
2019-04-07,-3.808396946564885,0.2458015267175572,1.2854961832061065,-1.1541984732824435,-3.654198473282442,8.961832061068701,-2.9,10.2,-4.6,4.8,0.3,-0.1
2019-04-08,7.193129770992367,7.246564885496183,9.283587786259542,17.846564885496182,-5.653435114503817,11.962862595419846,5.1,-3.8,4.4,-11.2,3.3,7.9
2019-04-09,-8.881679389312977,3.247328244274809,-7.718320610687023,-4.152671755725192,-2.65267175572519,-9.036106870229007,6.0,4.2,0.3999999999999999,7.8,7.3,-5.1
2019-04-10,2.120229007633588,1.248091603053435,10.279770992366412,-12.151908396946563,7.348091603053435,11.88175572519084,-7.0,-2.8,0.3999999999999999,-14.2,5.3,-7.2
2019-04-11,3.1221374045801524,-3.751145038167939,-10.722137404580153,-8.15114503816794,0.3488549618320611,-2.041374045801527,-7.0,-4.8,-7.6,-8.2,5.3,9.9
2019-04-12,2.1240458015267176,-1.7503816793893132,13.275954198473285,-1.1503816793893136,7.349618320610687,2.954580152671756,4.0,-7.8,-6.6,-7.2,-0.7,-5.1
2019-04-13,-5.875954198473282,-8.750381679389314,-0.7240458015267177,-3.1503816793893136,1.3496183206106869,4.954580152671756,4.0,3.2,8.4,8.8,0.3,3.9
